Year,Region,Station,Replicate,lat,lon,depth,substrate,Season,ISOP,SPHA,DPOL,DBUG,GAMM,ENCH,SHER,ALIM,APLU,ITEM,IFRE,LCER,LCLA,LHOF,LUDE,PMOL,PVEJ,SFER,TTUB,IMWO,IMWH,ALOM,CHAE,NBRE,NSIM,OSER,PMIC,SAPP,SJOS,SLAC,UUNI,VINT,CHIR,CRYP,DEMI,DICR,MPED,PUDI,PWIN,PALB,PHAL,PSCA,STIC,TRIB,CTAN,MICR,TANY,HCHA,HOLI,ABLA,PROC,MTUB,PLOG,DIPO,HIRU,OLIG,TCHI,GAST,AMME,LPRO,RCOC,SNIK,TSUP,NELI,NCOM,NPAR,NPSE,PRIS,PNIG,PTUB,ORTH,PKIE,MONO,PROT,UNDE,HYAL,HSTA,PISC,AAME,APIG,BSOW,LMAU,LSPI,PBAV,VANG,DERO,DNIV,NAIS,NVAR,PBLA,SFOS,CLAD,DNEO,HARN,HYDR,PNER,POLY,PSEU,PARA,PSMI,TAYP,COEL,THIE,ALMO,BTEN,VSIN,EPHE,HEXA,OECE,ZYGO,Na2O,Magnesium,MagnesiumOxide,AluminumOxide,SiliconDioxide,Quartz,PhosphorusPentoxide,Sulphur,DDT_TOTAL,P.P.TDE,P.P.DDE,P.P.DDE.1,HeptachlorEpoxide,Potassium,PotassiumOxide,Calcium,CalciumOxide,TitaniumDioxide,Chromium,Manganese,ManganeseOxide,XTR.Iron,Iron,IronOxide,Cobalt,Nickel,Copper,Zinc,Selenium,Strontium,Beryllium,Silver,Cadmium,Tin,TotalCarbon,OrganicCarbon,Carbon.Nitrogen_Ratio,TotalNitrogen,Mercury,Lead,Uranium,Vanadium,Arsenic,Chloride,Fluoride,Sand,Silt,Clay,Mean_grainsize,simpsonD,shannon
2008,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,3,0,664.02,0,856.8,0,0,0,1156.68,0,0,0,278.46,0,278.46,0,0,0,0,0,3298.68,2013.48,428.4,0,0,0,0,0,0,149.94,149.94,0,0,1863.54,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735.02,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.863199477,2.220208271
2008,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,2,0,0,0,0,0,0,0,64.26,0,235.62,0,128.52,0,64.26,0,0,0,0,0,1477.98,299.88,128.52,0,0,0,0,0,0,0,0,0,0,1799.28,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,128.52,0,0,0,0,0,0,364.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.782807513,1.901058266
2008,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,3,0,0,0,406.98,0,0,128.52,921.06,0,257.04,0,0,0,642.6,0,0,0,128.52,0,2741.76,2206.26,128.52,0,0,0,0,0,0,0,257.04,0,0,2763.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,2077.74,0,0,642.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.856190347,2.165232155
2008,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,1,0,578.34,0,0,0,0,0,0,0,64.26,0,0,0,42.84,0,0,0,64.26,0,1456.56,321.3,21.42,0,0,0,0,0,0,0,0,0,0,428.4,42.84,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,535.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,21.42,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.772427366,1.821944432
2008,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591.82,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.031635999,0.083103458
2008,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,2,0,0,21.42,42.84,0,0,0,107.1,0,385.56,0,321.3,0,64.26,0,0,0,0,0,1585.08,214.2,556.92,0,0,0,0,0,0,0,0,0,0,1992.06,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.812064561,2.015687267
2008,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,1,0,706.86,42.84,0,21.42,0,0,64.26,0,128.52,0,0,0,21.42,0,0,0,0,0,1520.82,192.78,21.42,0,0,0,0,0,0,0,0,0,0,364.14,64.26,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,192.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.786949317,1.920059229
2009,Saginaw Bay,10,1,43.94166667,-83.62383333,11,silt ,3,0,749.7,0,0,0,0,0,406.98,706.86,0,0,0,0,0,0,0,0,0,0,3512.88,1006.74,299.88,0,0,0,0,0,107.1,0,0,107.1,0,214.2,128.52,0,0,0,0,0,0,0,0,0,0,0,0,149.94,0,0,0,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1,0,0,0,0,0,0,792.54,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5,0.781982056,1.996103235
2009,Saginaw Bay,10,2,43.94166667,-83.62383333,11,silt ,3,0,1285.2,0,0,0,0,0,299.88,985.32,0,0,0,0,107.1,0,0,0,0,0,3384.36,985.32,0,0,0,0,0,0,0,0,0,0,0,64.26,64.26,0,0,0,0,0,0,21.42,0,0,0,0,0,342.72,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,406.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5,0.784108245,1.912291933
2009,Saginaw Bay,10,3,43.94166667,-83.62383333,11,silt ,3,0,599.76,0,0,0,0,0,278.46,899.64,64.26,0,64.26,0,0,0,0,0,0,0,1735.02,835.38,0,0,0,0,0,0,64.26,0,0,64.26,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,171.36,0,0,0,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,771.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5,0.844927519,2.130534711
2009,Saginaw Bay,11,1,44.0205,-83.57366667,9,silty sand ,3,0,85.68,0,0,0,0,0,21.42,235.62,0,0,42.84,0,321.3,0,0,0,0,0,1306.62,449.82,0,0,0,0,0,0,0,0,0,0,0,214.2,42.84,0,0,0,0,0,0,0,0,0,21.42,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.732690256,1.728746378
2009,Saginaw Bay,11,2,44.0205,-83.57366667,9,silty sand ,3,0,42.84,0,0,0,0,0,0,342.72,0,0,0,0,64.26,0,21.42,0,42.84,0,749.7,471.24,0,0,0,0,0,0,0,0,0,0,0,299.88,85.68,0,0,0,0,0,0,42.84,0,0,85.68,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.809029891,1.962874676
2009,Saginaw Bay,11,3,44.0205,-83.57366667,9,silty sand ,3,0,0,0,0,0,0,0,85.68,1199.52,0,0,0,0,0,0,0,0,0,0,1842.12,2591.82,0,0,0,0,0,0,0,0,0,0,0,278.46,64.26,0,0,0,0,0,0,64.26,0,42.84,21.42,0,0,0,0,0,21.42,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.14,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.732446769,1.590757373
2009,Saginaw Bay,13,1,43.9595,-83.48866667,3,"sand, gravel ",3,0,0,0,257.04,21.42,21.42,0,0,0,0,0,0,0,0,21.42,0,0,0,0,42.84,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.571260142,1.302061392
2009,Saginaw Bay,13,2,43.9595,-83.48866667,3,"sand, gravel ",3,0,0,107.1,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,42.84,0,21.42,0,0,0,0,0,0,0,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.694014465,1.558057246
2009,Saginaw Bay,13,3,43.9595,-83.48866667,3,"sand, gravel ",3,0,0,21.42,2548.98,578.34,64.26,0,0,0,0,0,0,0,0,64.26,0,0,0,0,1242.36,149.94,0,0,0,0,0,0,0,0,192.78,0,0,21.42,0,0,0,0,0,0,0,42.84,0,0,0,21.42,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.660185757,1.439951132
2009,Saginaw Bay,14,1,43.73833333,-83.64083333,3.6,"sand, gravel ",3,0,0,471.24,706.86,21.42,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,364.14,85.68,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,21.42,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.737231585,1.620650356
2009,Saginaw Bay,14,2,43.73833333,-83.64083333,3.6,"sand, gravel ",3,0,0,21.42,85.68,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,171.36,42.84,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.26,0,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.818207017,1.943244258
2009,Saginaw Bay,14,3,43.73833333,-83.64083333,3.6,"sand, gravel ",3,0,0,21.42,128.52,21.42,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,149.94,42.84,0,21.42,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.833650334,2.077643387
2009,Saginaw Bay,16,1,43.847,-83.5625,3,"sand, gravel ",3,0,0,0,0,321.3,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,471.24,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.552829503,0.93862992
2009,Saginaw Bay,16,2,43.847,-83.5625,3,"sand, gravel ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1,0,0,0,0,0,299.88,21.42,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,64.26,21.42,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.651258365,1.400795421
2009,Saginaw Bay,16,3,43.847,-83.5625,3,"sand, gravel ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1,42.84,0,21.42,0,0,471.24,42.84,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.547193878,1.208045458
2009,Saginaw Bay,4,1,43.74416667,-83.86783333,6.7,silt ,3,0,128.52,0,0,0,0,0,235.62,385.56,0,0,0,0,107.1,0,0,0,0,0,1520.82,578.34,42.84,0,0,0,0,0,0,0,0,42.84,0,835.38,85.68,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.12,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8,0.817915009,1.97223177
2009,Saginaw Bay,4,2,43.74416667,-83.86783333,6.7,silt ,3,0,149.94,0,0,0,0,0,192.78,578.34,0,0,0,0,85.68,0,0,0,0,0,1563.66,1049.58,85.68,0,0,0,0,0,0,0,0,0,0,921.06,85.68,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8,0.819562058,1.962648707
2009,Saginaw Bay,4,3,43.74416667,-83.86783333,6.7,silt ,3,0,406.98,0,0,0,0,0,514.08,1006.74,0,0,0,0,278.46,0,0,0,0,0,1585.08,856.8,0,0,0,0,0,0,0,0,64.26,0,0,1135.26,192.78,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.48,278.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8,0.867489063,2.178158367
2009,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,3,0,257.04,0,235.62,128.52,0,0,364.14,0,64.26,0,0,0,64.26,0,0,0,0,0,1884.96,128.52,0,0,0,0,0,0,64.26,0,128.52,0,0,214.2,21.42,0,0,0,0,0,0,0,0,0,0,0,0,107.1,0,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.14,64.26,0,0,0,0,0,192.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9,0.778099188,2.105226795
