"","Year","Region","Station","Replicate","lat","lon","depth","substrate","Season","Na2O","Magnesium","MagnesiumOxide","AluminumOxide","SiliconDioxide","Quartz","PhosphorusPentoxide","Sulphur","DDT_TOTAL","P.P.TDE","P.P.DDE","P.P.DDE.1","HeptachlorEpoxide","Potassium","PotassiumOxide","Calcium","CalciumOxide","TitaniumDioxide","Chromium","Manganese","ManganeseOxide","XTR.Iron","Iron","IronOxide","Cobalt","Nickel","Copper","Zinc","Selenium","Strontium","Beryllium","Silver","Cadmium","Tin","TotalCarbon","OrganicCarbon","Carbon.Nitrogen_Ratio","TotalNitrogen","Mercury","Lead","Uranium","Vanadium","Arsenic","Chloride","Fluoride","Sand","Silt","Clay","Mean_grainsize","simpsonD","shannon","Chironomidae","Oligochaeta","Dreisseniidae","Sphaeriidae","Diporeia","DPOL","DBUG"
"452",2008,"Saginaw Bay","10",3,43.94166667,-83.62383333,11,"silt ",1,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5,0.665756138,1.562613053,0,342.72,0,321.3,0,0,0
"453",2008,"Saginaw Bay","11",1,44.0205,-83.57366667,9,"silty sand ",3,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.80525179,1.918651838,0,1156.68,0,0,0,0,0
"454",2008,"Saginaw Bay","11",1,44.0205,-83.57366667,9,"silty sand ",1,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.750370744,1.862306497,21.42,856.8,0,0,0,0,0
"455",2008,"Saginaw Bay","11",1,44.0205,-83.57366667,9,"silty sand ",2,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.849440937,2.318862356,1071,556.92,1627.92,64.26,0,171.36,1456.56
"456",2008,"Saginaw Bay","11",2,44.0205,-83.57366667,9,"silty sand ",3,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.748017562,1.655568253,21.42,1606.5,64.26,0,0,0,64.26
"457",2008,"Saginaw Bay","11",2,44.0205,-83.57366667,9,"silty sand ",1,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.687902426,1.664889491,0,149.94,42.84,107.1,0,0,42.84
"458",2008,"Saginaw Bay","11",2,44.0205,-83.57366667,9,"silty sand ",2,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.792667682,1.985653131,1242.36,1413.72,42.84,192.78,0,0,42.84
"459",2008,"Saginaw Bay","11",3,44.0205,-83.57366667,9,"silty sand ",3,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.817129537,1.884658576,0,1863.54,21.42,0,0,0,21.42
"460",2008,"Saginaw Bay","11",3,44.0205,-83.57366667,9,"silty sand ",1,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.758927791,1.822092207,42.84,621.18,0,42.84,0,0,0
"461",2008,"Saginaw Bay","11",3,44.0205,-83.57366667,9,"silty sand ",2,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9,0.712454343,1.744528276,664.02,1499.4,42.84,149.94,0,0,42.84
"462",2008,"Saginaw Bay","13",1,43.9595,-83.48866667,3,"sand, gravel ",1,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.410095359,0.822265337,21.42,64.26,0,0,0,0,0
"463",2008,"Saginaw Bay","13",1,43.9595,-83.48866667,3,"sand, gravel ",2,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.742748206,1.649092643,42.84,2013.48,171.36,0,0,128.52,42.84
"464",2008,"Saginaw Bay","13",1,43.9595,-83.48866667,3,"sand, gravel ",3,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.704457148,1.496577427,0,878.22,257.04,0,0,149.94,107.1
"465",2008,"Saginaw Bay","13",2,43.9595,-83.48866667,3,"sand, gravel ",2,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.605749587,1.21246586,0,214.2,0,0,0,0,0
"466",2008,"Saginaw Bay","13",2,43.9595,-83.48866667,3,"sand, gravel ",3,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.718485728,1.362085085,0,599.76,385.56,0,0,0,385.56
"467",2008,"Saginaw Bay","13",2,43.9595,-83.48866667,3,"sand, gravel ",1,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.341182846,0.708346578,0,0,64.26,0,0,42.84,21.42
"468",2008,"Saginaw Bay","13",3,43.9595,-83.48866667,3,"sand, gravel ",1,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.123271933,0.244930027,0,42.84,0,0,0,0,0
"469",2008,"Saginaw Bay","13",3,43.9595,-83.48866667,3,"sand, gravel ",3,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.743484105,1.490317202,0,171.36,235.62,0,0,42.84,192.78
"470",2008,"Saginaw Bay","13",3,43.9595,-83.48866667,3,"sand, gravel ",2,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2,0.786407417,1.767274931,0,942.48,963.9,0,0,171.36,792.54
"471",2008,"Saginaw Bay","14",1,43.73833333,-83.64083333,3.6,"sand, gravel ",2,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.550781104,1.323444607,21.42,3384.36,706.86,0,0,149.94,556.92
"472",2008,"Saginaw Bay","14",1,43.73833333,-83.64083333,3.6,"sand, gravel ",3,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.691894564,1.294843379,0,21.42,685.44,0,0,299.88,385.56
"473",2008,"Saginaw Bay","14",1,43.73833333,-83.64083333,3.6,"sand, gravel ",1,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.650376512,1.143796497,0,21.42,1156.68,0,0,364.14,792.54
"474",2008,"Saginaw Bay","14",2,43.73833333,-83.64083333,3.6,"sand, gravel ",3,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.597286265,1.372315656,42.84,107.1,428.4,0,0,85.68,342.72
"475",2008,"Saginaw Bay","14",2,43.73833333,-83.64083333,3.6,"sand, gravel ",1,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.686244424,1.370974663,64.26,107.1,578.34,0,0,235.62,342.72
"476",2008,"Saginaw Bay","14",2,43.73833333,-83.64083333,3.6,"sand, gravel ",2,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.674785284,1.429298241,0,3234.42,1392.3,0,0,578.34,813.96
"477",2008,"Saginaw Bay","14",3,43.73833333,-83.64083333,3.6,"sand, gravel ",1,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.294416318,0.659808263,0,85.68,64.26,0,0,0,64.26
"478",2008,"Saginaw Bay","14",3,43.73833333,-83.64083333,3.6,"sand, gravel ",3,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.603586379,1.127924422,0,64.26,664.02,0,0,214.2,449.82
"479",2008,"Saginaw Bay","14",3,43.73833333,-83.64083333,3.6,"sand, gravel ",2,1.3,6280.4,1.8,7.6,76,70,0.1,0,1.1,0.2,0.9,5.2,0.1,2542.2,2.5,2017.9,1.4,0.4,69.9,2010.9,0.2,3.4,24485.9,2.9,12.2,51,29.3,68,10.7,60.2,0.5,0.2,1.3,5.6,0.4,1.1,8.2,0.1,155.4,41.3,0.4,39.9,1.1,23.4,403.4,51.2,14.5,34,4.6,0.813400004,1.919847876,0,2334.78,1349.46,42.84,0,621.18,728.28
"480",2008,"Saginaw Bay","16",1,43.847,-83.5625,3,"sand, gravel ",1,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.225729674,0.387212375,0,64.26,0,0,0,0,0
"481",2008,"Saginaw Bay","16",1,43.847,-83.5625,3,"sand, gravel ",3,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.562525178,1.030048756,0,149.94,85.68,0,0,0,85.68
"482",2008,"Saginaw Bay","16",1,43.847,-83.5625,3,"sand, gravel ",2,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.753734816,1.666074559,0,1970.64,21.42,0,0,21.42,0
"483",2008,"Saginaw Bay","16",2,43.847,-83.5625,3,"sand, gravel ",1,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.108576794,0.223718076,0,0,0,0,0,0,0
"484",2008,"Saginaw Bay","16",2,43.847,-83.5625,3,"sand, gravel ",2,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.739511187,1.638623543,0,1328.04,1777.86,0,0,428.4,1349.46
"485",2008,"Saginaw Bay","16",3,43.847,-83.5625,3,"sand, gravel ",3,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.49902168,0.867563228,0,85.68,85.68,0,0,0,85.68
"486",2008,"Saginaw Bay","16",3,43.847,-83.5625,3,"sand, gravel ",1,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.342920852,0.723161654,0,42.84,235.62,0,0,21.42,214.2
"487",2008,"Saginaw Bay","16",3,43.847,-83.5625,3,"sand, gravel ",2,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8,0.752640685,1.754666897,0,2463.3,64.26,0,0,42.84,21.42
"488",2008,"Saginaw Bay","20",1,44.12616667,-83.5,16,"silty sand ",1,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.636014633,1.426533729,0,42.84,0,0,0,0,0
"489",2008,"Saginaw Bay","20",1,44.12616667,-83.5,16,"silty sand ",3,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.601957538,1.506808117,21.42,299.88,0,0,0,0,0
"490",2008,"Saginaw Bay","20",1,44.12616667,-83.5,16,"silty sand ",2,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.873463065,2.24829816,0,342.72,21.42,0,0,0,21.42
"491",2008,"Saginaw Bay","20",2,44.12616667,-83.5,16,"silty sand ",3,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.530638331,1.384174411,0,364.14,0,0,0,0,0
"492",2008,"Saginaw Bay","20",2,44.12616667,-83.5,16,"silty sand ",2,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.880096929,2.371476889,42.84,449.82,0,0,0,0,0
"493",2008,"Saginaw Bay","20",2,44.12616667,-83.5,16,"silty sand ",1,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.551246621,1.286350932,21.42,85.68,42.84,0,0,0,42.84
"494",2008,"Saginaw Bay","20",3,44.12616667,-83.5,16,"silty sand ",1,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.582666844,1.363441772,64.26,85.68,0,0,0,0,0
"495",2008,"Saginaw Bay","20",3,44.12616667,-83.5,16,"silty sand ",2,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.809412662,2.121031653,21.42,556.92,0,0,0,0,0
"496",2008,"Saginaw Bay","20",3,44.12616667,-83.5,16,"silty sand ",3,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8,0.546299262,1.432180873,42.84,257.04,0,0,0,0,0
"497",2008,"Saginaw Bay","23",1,44.22083333,-83.2625,28,"sand, some silt ",3,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1,0.475162696,1.100624593,0,278.46,299.88,0,0,0,299.88
"498",2008,"Saginaw Bay","23",1,44.22083333,-83.2625,28,"sand, some silt ",2,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1,0.270632284,0.611356182,0,471.24,385.56,192.78,0,0,385.56
"499",2008,"Saginaw Bay","23",1,44.22083333,-83.2625,28,"sand, some silt ",1,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1,0.392781985,0.830410504,0,813.96,235.62,321.3,0,0,235.62
"500",2008,"Saginaw Bay","23",2,44.22083333,-83.2625,28,"sand, some silt ",3,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1,0.423639755,0.86761187,0,578.34,664.02,0,0,0,664.02
"501",2008,"Saginaw Bay","23",2,44.22083333,-83.2625,28,"sand, some silt ",1,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1,0.215306842,0.530993286,0,471.24,85.68,278.46,0,0,85.68
"502",2008,"Saginaw Bay","23",2,44.22083333,-83.2625,28,"sand, some silt ",2,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1,0.165847514,0.373990002,0,299.88,64.26,64.26,0,0,64.26
